X,Y,YEAR,MO,DAY,VEI,VOL_ID,FATALITIES,ASSOC_EQ,ASSOC_TSU,DAMAGE_MILLIONS_DOLLARS,DAMAGE_AMOUNT_ORDER,DAMAGE_DESCRIPTION,DEATHS,DEATHS_AMOUNT_ORDER,DEATHS_DESCRIPTION,INJURIES,INJURIES_AMOUNT_ORDER,INJURIES_DESCRIPTION,MISSING,MISSING_AMOUNT_ORDER,MISSING_DESCRIPTION,HOUSES_DESTROYED,HOUSES_AMOUNT_ORDER,HOUSES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS_TOTAL,DAMAGE_AMOUNT_ORDER_TOTAL,DAMAGE_TOTAL_DESCRIPTION,DEATHS_TOTAL,DEATHS_AMOUNT_ORDER_TOTAL,DEATHS_TOTAL_DESCRIPTION,INJURIES_TOTAL,INJURIES_AMOUNT_ORDER_TOTAL,INJURIES_TOTAL_DESCRIPTION,MISSING_TOTAL,MISSING_AMOUNT_ORDER_TOTAL,MISSING_TOTAL_DESCRIPTION,HOUSES_DESTROYED_TOTAL,HOUSES_AMOUNT_ORDER_TOTAL,HOUSES_TOTAL_DESCRIPTION,SIGNIF,VALIDITY,NUM,NAME,LOCATION,LATITUDE,LONGITUDE,ELEVATION,MORPHOLOGY,STATUS,TIME_ERUPT,ID,COUNTRY,NUM_SLIDES,SIG_ID,TSU_ID,HAZ_EVENT_ID,OBJECTID
3996592.358,-306357.6518,1917,1,1,3,20212,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,4,0202-12=,"Lengai, Ol Doinyo",Africa-E,-2.751,35.902,2890,Stratovolcano,Historical,D1,20212,Tanzania,0,,,1666,351
2827069.788,4356354.493,1866,2,20,2,10204,1,,,,,,1,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,,,,1,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,1,,0102-04=,Santorini,Greece,36.404,25.396,329,Shield volcano,Historical,D2,10204,Greece,0,,,1650,1444
11977977.21,-755392.7395,1846,5,27,2,60309,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-09=,Tangkubanparahu,Java,-6.77,107.6,2084,Stratovolcano,Historical,D1,60309,Indonesia,0,,,2496,551
18456771.57,-1161869.4,1971,9,6,2,50601,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0506-01=,Tinakula,Santa Cruz Is-SW Pac,-10.38,165.8,851,Stratovolcano,Historical,D1,50601,Solomon Is.,0,,2043,2235,589
18456771.57,-1161869.4,1966,1,13,3,50601,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0506-01=,Tinakula,Santa Cruz Is-SW Pac,-10.38,165.8,851,Stratovolcano,Historical,D1,50601,Solomon Is.,0,,5478,2234,589
18860304.73,-2216254.192,1994,1,15,3,50710,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0507-10=,Yasur,Vanuatu-SW Pacific,-19.52,169.425,361,Stratovolcano,Historical,D1,50710,Vanuatu,0,,,2308,799
17582913.57,-1008275.267,1951,,,2,50506,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0505-06=,Kavachi,Solomon Is-SW Pacifi,-9.02,157.95,-20,Submarine volcano,Historical,D1,50506,Solomon Is.,0,,1816,2208,332
16148116.65,-456799.9285,1996,12,3,3,50102,13,,,,,,13,1,Few (~1 to 50 people),29,1,Few (~1 to 50 people),,,,,,,,,,13,1,Few (~1 to 50 people),29,1,Few (~1 to 50 people),,,,,,,1,,0501-02=,Manam,New Guinea-NE of,-4.1,145.061,1807,Stratovolcano,Historical,D1,50102,Papua New Guinea,0,,,2125,417
11735634.68,-680559.2636,1930,3,17,2,60200,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,1624,2433,473
11735634.68,-680559.2636,1928,3,28,,60200,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,1593,2431,473
11735634.68,-680559.2636,1883,8,27,6,60200,2000,,Y,,3,Severe (~>$5 to $24 million),2000,4,Very Many (~1001 or more people),,3,Many (~101 to 1000 people),,,,,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),36417,4,Very Many (~1001 or more people),,3,Many (~101 to 1000 people),,,,,3,Many (~101 to 1000 houses),1,4,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,1142,2429,473
16491982.56,-1000386.096,1951,1,21,4,50301,2942,,,,,,2942,4,Very Many (~1001 or more people),,2,Some (~51 to 100 people),,,,,,,,,,2942,4,Very Many (~1001 or more people),,2,Some (~51 to 100 people),,,,,,,1,,0503-01=,Lamington,New Guinea,-8.95,148.15,1680,Stratovolcano,Historical,D2,50301,Papua New Guinea,0,,,2188,504
16402926.97,-265016.6123,1953,6,27,0,50001,,,Y,,,,,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,0500-01=,St. Andrew Strait,Admiralty Is-SW Paci,-2.38,147.35,270,Complex volcano,Historical,D2,50001,Papua New Guinea,0,,1838,2071,1520
16402926.97,-265016.6123,-150,,,,50001,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,0500-01=,St. Andrew Strait,Admiralty Is-SW Paci,-2.38,147.35,270,Complex volcano,Historical,D2,50001,Papua New Guinea,0,,,2069,1520
17276228.37,-684813.659,1883,12,,3,50502,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,1,,0505-02=,Bagana,Bougainville-SW Paci,-6.14,155.195,1750,Lava cone,Historical,D1,50502,Papua New Guinea,0,,,2190,941
11184603.2,-42413.03857,1992,7,5,2,60114,1,,,,,,1,1,Few (~1 to 50 people),5,1,Few (~1 to 50 people),,,,,,,,,,1,1,Few (~1 to 50 people),5,1,Few (~1 to 50 people),,,,,,,1,,0601-14=,Marapi,Sumatra,-0.381,100.473,2891,Complex volcano,Historical,D1,60114,Indonesia,0,,,2372,1106
11184603.2,-42413.03857,1975,1,,2,60114,80,,,,3,Severe (~>$5 to $24 million),80,2,Some (~51 to 100 people),,,,,,,,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),80,2,Some (~51 to 100 people),,,,,,,,3,Many (~101 to 1000 houses),1,,0601-14=,Marapi,Sumatra,-0.381,100.473,2891,Complex volcano,Historical,D1,60114,Indonesia,0,,,2367,1106
-18881789.39,-1594301.52,1866,9,12,2,40401,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0404-01=,Ofu-Olosega,Samoa-SW Pacific,-14.175,-169.618,639,Shield volcano,Historical,D3,40401,United States,0,,958,2065,1239
16943160.46,-475886.4728,683,,,6,50214,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0502-14=,Rabaul,New Britain-SW Pac,-4.271,152.203,688,Pyroclastic shield,Historical,D1,50214,Papua New Guinea,0,,,2177,1351
16943160.46,-475886.4728,1994,9,19,3,50214,4,,Y,86,4,Extreme (~$25 million or more),4,1,Few (~1 to 50 people),,,,,,,,,,86,4,Extreme (~$25 million or more),4,1,Few (~1 to 50 people),,,,,,,,,,1,,0502-14=,Rabaul,New Britain-SW Pac,-4.271,152.203,688,Pyroclastic shield,Historical,D1,50214,Papua New Guinea,0,,2229,2180,1351
-19553268.56,-2437247.637,1907,7,,0,40301,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0403-01=,Unnamed,Tonga-SW Pacific,-21.38,-175.65,-500,Submarine volcano,Historical,D2,40301,Tonga,0,10011,1365,2029,736
18715032.79,-1833692.386,1913,12,6,3,50704,21,,,,3,Severe (~>$5 to $24 million),21,1,Few (~1 to 50 people),,,,,,,,,,,3,Severe (~>$5 to $24 million),21,1,Few (~1 to 50 people),,,,,,,,,,1,4,0507-04=,Ambrym,Vanuatu-SW Pacific,-16.25,168.12,1334,Pyroclastic shield,Historical,D1,50704,Vanuatu,0,,,2251,874
18715032.79,-1833692.386,1894,10,,3,50704,10,,,,,,10,1,Few (~1 to 50 people),,,,,,,,,,,,,10,1,Few (~1 to 50 people),,,,,,,,,,1,4,0507-04=,Ambrym,Vanuatu-SW Pacific,-16.25,168.12,1334,Pyroclastic shield,Historical,D1,50704,Vanuatu,0,,,2250,874
17791081.02,-1020675.632,1568,,,3,50507,1001,,,,,,1001,4,Very Many (~1001 or more people),,,,,,,,,,,,,1001,4,Very Many (~1001 or more people),,,,,,,,,,1,,0505-07=,Savo,Solomon Is-SW Pacifi,-9.13,159.82,510,Stratovolcano,Historical,D3,50507,Solomon Is.,0,,,2227,1451
-19205395.15,-1529739.521,1905,8,4,2,40404,,,Y,,3,Severe (~>$5 to $24 million),,,,,,,,,,,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),,,,,,,,,,,3,Many (~101 to 1000 houses),1,,0404-04=,Savai'i,Samoa-SW Pacific,-13.612,-172.525,1858,Shield volcano,Historical,D2,40404,Samoa,0,,1326,2068,1450
15883064.95,5376120.205,1962,6,29,3,80505,5,,,,,,5,1,Few (~1 to 50 people),11,1,Few (~1 to 50 people),,,,,,,,,,5,1,Few (~1 to 50 people),11,1,Few (~1 to 50 people),,,,,,,1,,0805-05=,Tokachi,Hokkaido-Japan,43.42,142.68,2077,Stratovolcano,Historical,D1,80505,Japan,0,,,2746,604
15883064.95,5376120.205,1926,5,24,3,80505,144,,,,,,144,3,Many (~101 to 1000 people),207,3,Many (~101 to 1000 people),,,,5080,4,Very Many (~1001 or more houses),,,,144,3,Many (~101 to 1000 people),207,3,Many (~101 to 1000 people),,,,5080,4,Very Many (~1001 or more houses),1,,0805-05=,Tokachi,Hokkaido-Japan,43.42,142.68,2077,Stratovolcano,Historical,D1,80505,Japan,0,,,2740,604
15620350.95,3565399.791,1939,8,17,2,80409,2,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,0804-09=,Tori-shima,Izu Is-Japan,30.48,140.32,403,Stratovolcano,Historical,D1,80409,Japan,0,,,2609,617
15620350.95,3565399.791,1902,8,7,3,80409,125,,,,,,125,3,Many (~101 to 1000 people),,,,,,,,,,,,,125,3,Many (~101 to 1000 people),,,,,,,,,,1,,0804-09=,Tori-shima,Izu Is-Japan,30.48,140.32,403,Stratovolcano,Historical,D1,80409,Japan,0,,,2608,617
15677123.89,5240704.489,1978,1,13,3,80503,3,,,,,,3,1,Few (~1 to 50 people),2,1,Few (~1 to 50 people),,,,,,,,,,3,1,Few (~1 to 50 people),2,1,Few (~1 to 50 people),,,,,,,1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2699,745
15677123.89,5240704.489,1944,6,23,2,80503,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2697,745
15677123.89,5240704.489,1910,7,25,2,80503,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2696,745
15677123.89,5240704.489,1822,3,9,4,80503,50,,,,,,50,1,Few (~1 to 50 people),53,2,Some (~51 to 100 people),,,,,2,Some (~51 to 100 houses),,,,50,1,Few (~1 to 50 people),53,2,Some (~51 to 100 people),,,,,2,Some (~51 to 100 houses),1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2695,745
15677123.89,5240704.489,1663,8,16,5,80503,5,,,,,,5,1,Few (~1 to 50 people),,,,,,,,,,,,,5,1,Few (~1 to 50 people),,,,,,,,,,1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2693,745
17315746.79,6596213.9,1854,6,27,3,90039,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0900-39=,Alaid,Kuril Is,50.858,155.55,2339,Stratovolcano,Historical,D1,90039,Russia,0,,821,2840,853
17315746.79,6596213.9,1981,4,27,2,90039,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,4,0900-39=,Alaid,Kuril Is,50.858,155.55,2339,Stratovolcano,Historical,D1,90039,Russia,0,,,2844,853
12236238.43,-803618.1643,1847,12,4,2,60320,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,1,,0603-20=,Dieng Volc Complex,Java,-7.2,109.92,2565,Complex volcano,Historical,D1,60320,Indonesia,0,,,2572,54
12236238.43,-803618.1643,1826,10,11,2,60320,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,1,,0603-20=,Dieng Volc Complex,Java,-7.2,109.92,2565,Complex volcano,Historical,D1,60320,Indonesia,0,,,2571,54
12236238.43,-803618.1643,1939,10,13,1,60320,10,,,,1,Limited (<$1 million),10,1,Few (~1 to 50 people),,,,,,,,,,,1,Limited (<$1 million),10,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-20=,Dieng Volc Complex,Java,-7.2,109.92,2565,Complex volcano,Historical,D1,60320,Indonesia,0,,,2574,54
12236238.43,-803618.1643,1928,5,13,2,60320,40,,,,,,40,1,Few (~1 to 50 people),,,,,,,,,,,,,40,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-20=,Dieng Volc Complex,Java,-7.2,109.92,2565,Complex volcano,Historical,D1,60320,Indonesia,0,,,2573,54
12003580.69,-795764.4705,1690,,,3,60313,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-13=,Guntur,Java,-7.13,107.83,2249,Complex volcano,Historical,D3,60313,Indonesia,0,,,2505,182
17747666.42,7179631.388,1996,1,2,2,100013,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1000-13=,Karymsky,Kamchatka,54.05,159.43,1536,Stratovolcano,Historical,D1,100013,Russia,0,,2392,2921,324
17199751.88,6295247.466,1933,1,8,3,90030,,,Y,,,,,,,,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,0900-30=,Kharimkotan,Kuril Is,49.12,154.508,1145,Stratovolcano,Historical,D2,90030,Russia,0,,1657,2822,432
15660425.96,5171470.879,1929,6,17,4,80502,2,,,,,,2,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,,,,,,,2,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,,,,1,,0805-02=,Komaga-take,Hokkaido-Japan,42.07,140.68,1140,Stratovolcano,Historical,D1,80502,Japan,0,,,2686,455
15660425.96,5171470.879,1856,9,25,4,80502,20,,,,,,20,1,Few (~1 to 50 people),,,,,,,,3,Many (~101 to 1000 houses),,,,20,1,Few (~1 to 50 people),,,,,,,,3,Many (~101 to 1000 houses),1,,0805-02=,Komaga-take,Hokkaido-Japan,42.07,140.68,1140,Stratovolcano,Historical,D1,80502,Japan,0,,,2679,455
15660425.96,5171470.879,1640,7,31,5,80502,,Y,Y,,,,,,,,,,,,,,,,,1,Limited (<$1 million),700,3,Many (~101 to 1000 people),,,,,,,20,1,Few (~1 to 50 houses),1,4,0805-02=,Komaga-take,Hokkaido-Japan,42.07,140.68,1140,Stratovolcano,Historical,D1,80502,Japan,0,942,253,2676,455
17162682.49,6253678.063,1872,,,4,90029,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,0900-29=,Sinarka,Kuril Is,48.875,154.175,934,Stratovolcano,Historical,D3,90029,Russia,0,,,2818,1489
15559125.23,3822526.155,1785,4,18,3,80406,135,,,,,,135,3,Many (~101 to 1000 people),,,,,,,,,,,,,135,3,Many (~101 to 1000 people),,,,,,,,,,1,,0804-06=,Aoga-shima,Izu Is-Japan,32.45,139.77,423,Stratovolcano,Historical,D4,80406,Japan,0,,,2592,896
15559125.23,3822526.155,1780,7,27,3,80406,7,,,,,,7,1,Few (~1 to 50 people),,,,,,,,1,Few (~1 to 50 houses),,,,7,1,Few (~1 to 50 people),,,,,,,,1,Few (~1 to 50 houses),1,,0804-06=,Aoga-shima,Izu Is-Japan,32.45,139.77,423,Stratovolcano,Historical,D4,80406,Japan,0,,,2591,896
17680874.72,7030306.017,1827,6,27,2,100010,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1000-10=,Avachinsky,Kamchatka,53.255,158.83,2741,Stratovolcano,Historical,D1,100010,Russia,0,6651,663,2882,929
12067032.8,-769070.8166,1698,,,3,60317,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-17=,Cereme,Java,-6.892,108.4,3078,Stratovolcano,Historical,D2,60317,Indonesia,0,,,2527,1056
15532408.55,4039549.137,1983,10,3,3,80404,,Y,,,1,Limited (<$1 million),,,,,,,,,,,,,,2,Moderate (~$1 to $5 million),,,,,,,,,,,,,1,,0804-04=,Miyake-jima,Izu Is-Japan,34.08,139.53,815,Stratovolcano,Historical,D1,80404,Japan,0,4990,,2585,1163
15532408.55,4039549.137,1940,7,12,2,80404,11,,,,,,11,1,Few (~1 to 50 people),20,1,Few (~1 to 50 people),,,,,,,,,,11,1,Few (~1 to 50 people),20,1,Few (~1 to 50 people),,,,,,,1,,0804-04=,Miyake-jima,Izu Is-Japan,34.08,139.53,815,Stratovolcano,Historical,D1,80404,Japan,0,,,2583,1163
15532408.55,4039549.137,1874,7,3,3,80404,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0804-04=,Miyake-jima,Izu Is-Japan,34.08,139.53,815,Stratovolcano,Historical,D1,80404,Japan,0,,,2582,1163
15514597.43,5086373.649,1741,8,23,4,80501,,,Y,,,,,,,,,,,,,,,,,3,Severe (~>$5 to $24 million),2000,4,Very Many (~1001 or more people),,,,,,,871,3,Many (~101 to 1000 houses),1,3,0805-01=,Oshima-Oshima,Hokkaido-Japan,41.5,139.37,737,Stratovolcano,Historical,D4,80501,Japan,0,,419,2673,1260
11992448.74,-817084.4662,1923,3,11,1,60310,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-10=,Papandayan,Java,-7.32,107.73,2665,Stratovolcano,Historical,D2,60310,Indonesia,0,,,2504,1282
17059711.96,6155571.442,1778,,,4,90025,15,,,,,,15,1,Few (~1 to 50 people),,,,,,,,,,,,,15,1,Few (~1 to 50 people),,,,,,,,,,1,,0900-25=,Raikoke,Kuril Is,48.292,153.25,551,Stratovolcano,Historical,D2,90025,Russia,0,,,2813,1355
12028070.98,-809228.687,1822,10,8,5,60314,4011,,,,3,Severe (~>$5 to $24 million),4011,4,Very Many (~1001 or more people),,,,,,,,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),4011,4,Very Many (~1001 or more people),,,,,,,,3,Many (~101 to 1000 houses),1,,0603-14=,Galunggung,Java,-7.25,108.05,2168,Stratovolcano,Historical,D1,60314,Indonesia,0,,,2521,136
12028070.98,-809228.687,1982,5,17,4,60314,68,,,15,3,Severe (~>$5 to $24 million),68,2,Some (~51 to 100 people),,,,,,,,,,15,3,Severe (~>$5 to $24 million),68,2,Some (~51 to 100 people),,,,,,,,,,1,,0603-14=,Galunggung,Java,-7.25,108.05,2168,Stratovolcano,Historical,D1,60314,Indonesia,0,,,2524,136
15559125.23,3912572.029,1606,1,23,2,80405,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0804-05=,Hachijo-jima,Izu Is-Japan,33.13,139.77,854,Stratovolcano,Historical,D5,80405,Japan,0,,219,2589,184
17876463.07,7554037.324,1956,3,30,5,100025,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1000-25=,Bezymianny,Kamchatka,55.978,160.587,2882,Stratovolcano,Historical,D1,100025,Russia,0,,1856,2952,982
-17287026.36,2205037.247,1924,5,10,2,130201,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1302-01-,Kilauea,Hawaiian Is,19.425,-155.292,1222,Shield volcano,Historical,D1,130201,United States,0,,,3372,441
-17287026.36,2205037.247,1823,2,,0,130201,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,1302-01-,Kilauea,Hawaiian Is,19.425,-155.292,1222,Shield volcano,Historical,D1,130201,United States,0,,,3344,441
-17287026.36,2205037.247,1790,11,,4,130201,5405,,,,,,5405,4,Very Many (~1001 or more people),,,,,,,,,,,,,5405,4,Very Many (~1001 or more people),,,,,,,,,,1,,1302-01-,Kilauea,Hawaiian Is,19.425,-155.292,1222,Shield volcano,Historical,D1,130201,United States,0,,,3343,441
-17287026.36,2205037.247,1975,11,29,0,130201,,Y,Y,,,,,,,,,,,,,,,,4,2,Moderate (~$1 to $5 million),2,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,1,,1302-01-,Kilauea,Hawaiian Is,19.425,-155.292,1222,Shield volcano,Historical,D1,130201,United States,0,4704,2080,3407,441
-17287026.36,2205037.247,1840,5,30,0,130201,,,Y,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1302-01-,Kilauea,Hawaiian Is,19.425,-155.292,1222,Shield volcano,Historical,D1,130201,United States,0,,714,3347,441
17882140.36,7569771.122,1983,3,8,2,100026,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1000-26=,Kliuchevskoi,Kamchatka,56.057,160.638,4835,Stratovolcano,Historical,D1,100026,Russia,0,,,3050,450
17882140.36,7569771.122,1977,8,2,3,100026,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1000-26=,Kliuchevskoi,Kamchatka,56.057,160.638,4835,Stratovolcano,Historical,D1,100026,Russia,0,,,3046,450
-13601015.39,5812457.491,1800,,,5,120105,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,1201-05-,St. Helens,US-Washington,46.2,-122.18,2549,Stratovolcano,Historical,D1,120105,United States,0,,,3304,509
-13601015.39,5812457.491,1980,5,18,5,120105,57,Y,Y,2000,4,Extreme (~$25 million or more),57,2,Some (~51 to 100 people),,,,,,,,,,2000,4,Extreme (~$25 million or more),61,2,Some (~51 to 100 people),,,,,,,,,,1,4,1201-05-,St. Helens,US-Washington,46.2,-122.18,2549,Stratovolcano,Historical,D1,120105,United States,20,4876,3018,3314,509
-18253056.91,7313496.608,1825,3,21,3,110136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1101-36-,Shishaldin,Aleutian Is,54.75,-163.97,2857,Stratovolcano,Historical,D1,110136,United States,0,,654,3164,1478
17962513.03,7689523.128,1990,2,2,3,100027,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1000-27=,Shiveluch,Kamchatka,56.653,161.36,3283,Stratovolcano,Historical,D1,100027,Russia,0,,,3067,1480
17962513.03,7689523.128,1854,2,18,5,100027,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1000-27=,Shiveluch,Kamchatka,56.653,161.36,3283,Stratovolcano,Historical,D1,100027,Russia,0,,,3060,1480
-16948392.47,8695035.379,1992,9,17,4,110304,1,,,2,2,Moderate (~$1 to $5 million),1,1,Few (~1 to 50 people),,,,,,,,,,2,2,Moderate (~$1 to $5 million),1,1,Few (~1 to 50 people),,,,,,,,,,1,,1103-04-,Spurr,Alaska-SW,61.3,-152.25,3374,Stratovolcano,Historical,D1,110304,United States,15,,,3294,1517
-17078636.28,8260791.494,1883,10,6,4,110301,8,,Y,,,,8,1,Few (~1 to 50 people),,,,,,,,,,,1,Limited (<$1 million),8,1,Few (~1 to 50 people),,,,,,,,1,Few (~1 to 50 houses),1,4,1103-01-,Augustine,Alaska-SW,59.37,-153.42,1252,Lava dome,Historical,D1,110301,United States,0,,1143,3268,928
-18918747.46,6949771.95,1944,6,10,3,110124,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1101-24-,Cleveland,Aleutian Is,52.82,-169.95,1730,Stratovolcano,Historical,D1,110124,United States,0,,,3105,1087
-11534925.64,2215545.558,1576,,,3,140104,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,1401-04=,Colima,Mexico,19.514,-103.62,3850,Stratovolcano,Historical,D1,140104,Mexico,0,,,3473,1094
-11534925.64,2215545.558,1913,1,20,4,140104,13,,,,,,13,1,Few (~1 to 50 people),,,,,,,,,,,,,13,1,Few (~1 to 50 people),,,,,,,,,,1,,1401-04=,Colima,Mexico,19.514,-103.62,3850,Stratovolcano,Historical,D1,140104,Mexico,0,,,3479,1094
-11534925.64,2215545.558,1818,2,5,4,140104,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,1401-04=,Colima,Mexico,19.514,-103.62,3850,Stratovolcano,Historical,D1,140104,Mexico,0,,,3477,1094
-17322203.32,2210940.082,1919,9,29,0,130202,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1302-02=,Mauna Loa,Hawaiian Is,19.475,-155.608,4170,Shield volcano,Historical,D1,130202,United States,0,,1478,3443,1127
-17322203.32,2210940.082,1877,2,14,0,130202,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1302-02=,Mauna Loa,Hawaiian Is,19.475,-155.608,4170,Shield volcano,Historical,D1,130202,United States,0,10023,1068,3432,1127
-17322203.32,2210940.082,1868,4,3,2,130202,,Y,Y,,1,Limited (<$1 million),,,,,,,,,,37,1,Few (~1 to 50 houses),,2,Moderate (~$1 to $5 million),77,2,Some (~51 to 100 people),,,,,,,,3,Many (~101 to 1000 houses),1,,1302-02=,Mauna Loa,Hawaiian Is,19.475,-155.608,4170,Shield volcano,Historical,D1,130202,United States,0,2125,971,3423,1127
-17272332.19,8024251.266,1912,9,6,6,110218,2,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,1102-18-,Novarupta,Alaska Peninsula,58.27,-155.16,841,Caldera,Historical,D2,110218,United States,0,,,3248,1232
-18777371.71,7007080.697,1957,3,11,2,110127,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1101-27-,Vsevidof,Aleutian Is,53.13,-168.68,2149,Stratovolcano,Historical,D3,110127,United States,0,4116,,3117,769
